event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
2564,2014,,,60,,,publication,,,,,000331141600006,heigwer:2014,highly cited from field corpus,
2565,2014,,,60,,,publication,,,,,000341164500007,ding:2014,highly cited from field corpus,
2566,2014,,,60,,,publication,,,,,000336662200013,ramakrishna:2014,highly cited from field corpus,
2567,2017,,,60,,,publication,,,,,000416480600018,meyers:2017,highly cited from field corpus,
2568,2015,,,60,,,publication,,,,,000349966200002,nihongaki:2015b,highly cited from field corpus,
2569,2013,,,60,,,publication,,,,,000321736900106,hwang:2013b,highly cited from field corpus,
2570,2016,,,60,,,publication,,,,,000385194600025,chew:2016,highly cited from field corpus,
2571,2005,,,60,,,publication,,,,,000234713300005,haft:2005,highly cited from field corpus,
2572,2015,,,60,,,publication,,,,,000366044800004,hart:2015,highly cited from field corpus,
2573,2015,,,60,,,publication,,,,,000353162600006,davis:2015,highly cited from field corpus,
2574,2014,,,60,,,publication,,,,,000339310700008,port:2014,highly cited from field corpus,
2575,2013,,,60,,,publication,,,,,000324239300024,ran:2013b,highly cited from field corpus,
2576,2015,,,60,,,publication,,,,,000350564200018,aubrey:2015,highly cited from field corpus,
2577,2014,,,60,,,publication,,,,,000345072400019,brooks:2014,highly cited from field corpus,
2578,2014,,,60,,,publication,,,,,000335223300002,choi:2014,highly cited from field corpus,
2579,2015,,,60,,,publication,,,,,000364620900009,makarova:2015,highly cited from field corpus,
2580,2015,,,60,,,publication,,,,,000362095100034,marraffini:2015,highly cited from field corpus,
2581,2013,,,60,,,publication,,,,,000328585600001,jinek:2013,highly cited from field corpus,
2582,2016,,,60,,,publication,,,,,000369619100021,doench:2016,highly cited from field corpus,
2583,2015,,,60,,,publication,,,,,000358255300019,bondeson:2015,highly cited from field corpus,
2584,2016,,,60,,,publication,,,,,000368440500046,tabebordbar:2016,highly cited from field corpus,
2585,2002,,,60,,,publication,,,,,000175908600040,tang:2002,highly cited from field corpus,
2586,2016,,,60,,,publication,,,,,000374216400011,tsai:2016,highly cited from field corpus,
2587,2013,,,60,,,publication,,,,,000313615900057,bondy-denomy:2013,highly cited from field corpus,
2588,2016,,,60,,,publication,,,,,000381560900032,abudayyeh:2016,highly cited from field corpus,
2589,2015,,,60,,,publication,,,,,000350646500038,ma:2015a,highly cited from field corpus,
2590,2014,,,60,,,publication,,,,,000331799100003,liang:2014,highly cited from field corpus,
2591,2013,,,60,,,publication,,,,,000318569700010,makarova:2013b,highly cited from field corpus,
2592,2013,,,60,,,publication,,,,,000321175200004,gaj:2013,highly cited from field corpus,
2593,2016,,,60,,,publication,,,,,000368339300007,wright:2016,highly cited from field corpus,
2594,2012,,,60,,,publication,,,,,000306995000017,datsenko:2012,highly cited from field corpus,
2595,2009,,,60,,,publication,,,,,000272169400018,hale:2009,highly cited from field corpus,
2596,2017,,,60,,,publication,,,,,000400270900015,ren:2017a,highly cited from field corpus,
2597,2013,,,60,,,publication,,,,,000324306300022,fu:2013,highly cited from field corpus,
2598,2013,,,60,,,publication,,,,,000328551300004,nakayama:2013,highly cited from field corpus,
2599,2014,,,60,,,publication,,,,,000336662200012,kim:2014a,highly cited from field corpus,
2600,2018,,,60,,,publication,,,,,000430949600042,chen:2018b,highly cited from field corpus,
